category_name,category_slug,category_url,category_count_hint,listing_page_number,listing_page_url,shop_name_from_listing,shop_url,shop_slug,shop_title_page,listing_description,listing_logo_url,listing_website,website,website_domain,primary_email,all_emails,email_count,email_sources,phones,phone_count,rating,review_count,added_date,description,instagram,facebook,linkedin,tiktok,youtube,pinterest,x_twitter,status,error
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"SadeChoc, chocolat entièrement artisanal",https://www.annuaire-du-ecommerce.com/site/sadechoc,sadechoc,"SadeChoc, chocolat entièrement artisanal",,,,https://jemangefrancais.com,jemangefrancais.com,info@sadechoc.com,info@sadechoc.com,1,cloudflare_data,,0,5.0,1,27 mars 2017,"Découvrez les avis clients sur SadeChoc, chocolat entièrement artisanal. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"CapsuleDeCafe, votre spécialiste Lavazza, Tassimo et Senseo",https://www.annuaire-du-ecommerce.com/site/capsuledecafe,capsuledecafe,"CapsuleDeCafe, votre spécialiste Lavazza, Tassimo et Senseo",,,,https://jemangefrancais.com,jemangefrancais.com,contact.capsuledecafe@gmail.com,contact.capsuledecafe@gmail.com,1,cloudflare_data,0686414577,1,5.0,1,27 mars 2017,"Découvrez CapsuleDeCafe, votre spécialiste Lavazza, Tassimo et Senseo, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"Vin-Effervescent, une sélection signée Originelles",https://www.annuaire-du-ecommerce.com/site/vin-effervescent,vin-effervescent,"Vin-Effervescent, une sélection signée Originelles",,,,https://jemangefrancais.com,jemangefrancais.com,direction@easyweb-france.fr,direction@easyweb-france.fr,1,cloudflare_data,0651770843,1,5.0,1,23 janvier 2017,"Découvrez les avis clients sur Vin-Effervescent, une sélection signée Originelles. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"BonBonWeb, Vente de bonbons en vrac",https://www.annuaire-du-ecommerce.com/site/bonbonweb,bonbonweb,"BonBonWeb, Vente de bonbons en vrac",,,,https://jemangefrancais.com,jemangefrancais.com,yanskads@gmail.com,yanskads@gmail.com,1,cloudflare_data,01 69 95 14 28,1,5.0,1,23 janvier 2017,"Découvrez les avis clients sur BonBonWeb, Vente de bonbons en vrac. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,www.lapignotte.com,https://www.annuaire-du-ecommerce.com/site/lapignotte,lapignotte,www.lapignotte.com,,,,https://jemangefrancais.com,jemangefrancais.com,isajll33@gmail.com,isajll33@gmail.com,1,cloudflare_data,0682433030,1,5.0,1,23 janvier 2017,"Découvrez les avis clients sur www.lapignotte.com. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"discount-dj, location de mobilier pour l'événement extérieur",https://www.annuaire-du-ecommerce.com/site/discount-dj,discount-dj,"discount-dj, location de mobilier pour l'événement extérieur",,,,https://jemangefrancais.com,jemangefrancais.com,info@eon-internet.com,info@eon-internet.com,1,cloudflare_data,02 51 12 95 37,1,5.0,1,15 décembre 2016,"Découvrez les avis clients sur discount-dj, location de mobilier pour l'événement extérieur. Note moyenne : 2.3/5 sur 6 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"Candious, épicerie américaine en ligne",https://www.annuaire-du-ecommerce.com/site/epicerie-americaine,epicerie-americaine,"Candious, épicerie américaine en ligne",,,,https://jemangefrancais.com,jemangefrancais.com,gestion@candious.com,gestion@candious.com,1,cloudflare_data,01.86.95.84.52,1,5.0,1,5 décembre 2016,"Découvrez les avis clients sur Candious, épicerie américaine en ligne. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"Cave-du-Moros, cave à vin ecommerce",https://www.annuaire-du-ecommerce.com/site/cave-du-moros,cave-du-moros,"Cave-du-Moros, cave à vin ecommerce",,,,https://jemangefrancais.com,jemangefrancais.com,didier.cavedumoros@gmail.com,didier.cavedumoros@gmail.com,1,cloudflare_data,0298974762,1,5.0,1,22 novembre 2016,"Découvrez les avis clients sur Cave-du-Moros, cave à vin ecommerce. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"Thes-Quoi, boutique en ligne de thés biologiques",https://www.annuaire-du-ecommerce.com/site/thes-quoi,thes-quoi,"Thes-Quoi, boutique en ligne de thés biologiques",,,,https://jemangefrancais.com,jemangefrancais.com,apetiot@thes-quoi.com,apetiot@thes-quoi.com,1,cloudflare_data,0972526384,1,5.0,1,22 novembre 2016,"Découvrez les avis clients sur Thes-Quoi, boutique en ligne de thés biologiques. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,12,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=12,"yakaphoton, le four solaire portable",https://www.annuaire-du-ecommerce.com/site/yakaphoton,yakaphoton,"yakaphoton, le four solaire portable",,,,https://jemangefrancais.com,jemangefrancais.com,pascaline.bros@gmail.com,pascaline.bros@gmail.com,1,cloudflare_data,0684122583,1,5.0,1,14 novembre 2016,"Découvrez les avis clients sur yakaphoton, le four solaire portable. Note moyenne : 2.3/5 sur 9 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,"MaVitamineC, boutique en ligne de vitamine C",https://www.annuaire-du-ecommerce.com/site/mavitaminec,mavitaminec,"MaVitamineC, boutique en ligne de vitamine C",,,,https://jemangefrancais.com,jemangefrancais.com,contact@mavitaminec.com,contact@mavitaminec.com,1,cloudflare_data,,0,5.0,1,12 octobre 2016,"Découvrez les avis clients sur MaVitamineC, boutique en ligne de vitamine C. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,"Mirvine-SaveursDuTerroir, épicerie fine en produits du terroir",https://www.annuaire-du-ecommerce.com/site/mirvine-saveursduterroir,mirvine-saveursduterroir,"Mirvine-SaveursDuTerroir, épicerie fine en produits du terroir",,,,https://jemangefrancais.com,jemangefrancais.com,ingeni.prod@gmail.com,ingeni.prod@gmail.com,1,cloudflare_data,04 74 70 84 46,1,5.0,1,12 octobre 2016,"Découvrez les avis clients sur Mirvine-SaveursDuTerroir, épicerie fine en produits du terroir. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,"Cafés-Storme, torréfacteur de café et grossiste alimentaire",https://www.annuaire-du-ecommerce.com/site/cafes-storme,cafes-storme,"Cafés-Storme, torréfacteur de café et grossiste alimentaire",,,,https://jemangefrancais.com,jemangefrancais.com,julien@idcreation.be,julien@idcreation.be,1,cloudflare_data,,0,5.0,1,11 octobre 2016,"Découvrez les avis clients sur Cafés-Storme, torréfacteur de café et grossiste alimentaire. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,Achetez les meilleurs produits alimentaires asiatiques chez Kimchi-Passion,https://www.annuaire-du-ecommerce.com/site/kimchi-passion,kimchi-passion,Achetez les meilleurs produits alimentaires asiatiques chez Kimchi-Passion,,,,https://jemangefrancais.com,jemangefrancais.com,tresors2coree@gmail.com,tresors2coree@gmail.com,1,cloudflare_data,,0,5.0,1,15 septembre 2016,"Découvrez les avis clients sur Achetez les meilleurs produits alimentaires asiatiques chez Kimchi-Passion. Note moyenne : 3.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,"AuMarcheDesGastronomes, un marché riche en saveurs",https://www.annuaire-du-ecommerce.com/site/aumarchedesgastronomes,aumarchedesgastronomes,"AuMarcheDesGastronomes, un marché riche en saveurs",,,,https://jemangefrancais.com,jemangefrancais.com,contact.amg13@gmail.com,contact.amg13@gmail.com,1,cloudflare_data,,0,5.0,1,8 septembre 2016,"Découvrez les avis clients sur AuMarcheDesGastronomes, un marché riche en saveurs. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,La Maison du Vietnam,https://www.annuaire-du-ecommerce.com/site/lamaisonduvietnam,lamaisonduvietnam,La Maison du Vietnam,,,,https://jemangefrancais.com,jemangefrancais.com,info@lamaisonduvietnam.fr,info@lamaisonduvietnam.fr,1,cloudflare_data,,0,5.0,1,28 juillet 2016,"Découvrez les avis clients sur La Maison du Vietnam. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,Coin-Bien-Etre,https://www.annuaire-du-ecommerce.com/site/coin-bien-etre,coin-bien-etre,Coin-Bien-Etre,,,,https://coin-bien-etre.com/,coin-bien-etre.com,plante.bienetre@yahoo.fr,plante.bienetre@yahoo.fr,1,cloudflare_data,0467562303,1,5.0,1,25 juillet 2016,"Découvrez les avis clients sur Coin-Bien-Etre. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,Alep Market,https://www.annuaire-du-ecommerce.com/site/alep-market,alep-market,Alep Market,,,,https://jemangefrancais.com,jemangefrancais.com,alepmarket@gmail.com,alepmarket@gmail.com,1,cloudflare_data,0666473665,1,5.0,1,7 juillet 2016,"Découvrez les avis clients sur Alep Market. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,Epicerie fine - Huilerie Richard,https://www.annuaire-du-ecommerce.com/site/huilerie-richard,huilerie-richard,Epicerie fine - Huilerie Richard,,,,https://M.Richard,m.richard,claire@w3b.fr,claire@w3b.fr,1,cloudflare_data,,0,5.0,1,29 juin 2016,"Découvrez les avis clients sur Epicerie fine - Huilerie Richard. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,SaveursFleursEtFruits.com,https://www.annuaire-du-ecommerce.com/site/saveursfleursetfruits,saveursfleursetfruits,SaveursFleursEtFruits.com,,,,https://SaveursFleursEtFruits.com,saveursfleursetfruits.com,contact@signesexterieurs.fr,contact@signesexterieurs.fr,1,cloudflare_data,03 84 68 67 84,1,5.0,1,29 juin 2016,"Découvrez les avis clients sur SaveursFleursEtFruits.com. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,Eyguebelle,https://www.annuaire-du-ecommerce.com/site/eyguebelle,eyguebelle,Eyguebelle,,,,https://jemangefrancais.com,jemangefrancais.com,claire@w3b.fr,claire@w3b.fr,1,cloudflare_data,,0,5.0,1,27 juin 2016,"Découvrez les avis clients sur Eyguebelle. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,13,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=13,lacavedesplaisirsgourmands.fr,https://www.annuaire-du-ecommerce.com/site/lacavedesplaisirsgourmands-fr,lacavedesplaisirsgourmands-fr,lacavedesplaisirsgourmands.fr,,,,https://jemangefrancais.com,jemangefrancais.com,caveplaisirsgourmands@orange.fr,caveplaisirsgourmands@orange.fr,1,cloudflare_data,0327703229,1,5.0,1,22 juin 2016,"Découvrez les avis clients sur lacavedesplaisirsgourmands.fr. Note moyenne : 4.9/5 sur 16 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,9,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=9,Produits d'épicerie fine de Martinique,https://www.annuaire-du-ecommerce.com/site/produits-depicerie-fine-de-martinique,produits-depicerie-fine-de-martinique,Produits d'épicerie fine de Martinique,,,,https://jemangefrancais.com,jemangefrancais.com,domi.boutik@gmail.com,domi.boutik@gmail.com,1,cloudflare_data,06 27 31 27 44,1,5.0,1,20 mars 2019,"Découvrez les avis clients sur Produits d'épicerie fine de Martinique. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,9,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=9,PIVANO : service traiteur,https://www.annuaire-du-ecommerce.com/site/pivano-service-traiteur,pivano-service-traiteur,PIVANO : service traiteur,,,,https://jemangefrancais.com,jemangefrancais.com,pascalducros@pivano.fr,pascalducros@pivano.fr,1,cloudflare_data,04 76 50 62 13 | 0476506213,2,5.0,1,14 mars 2019,"Découvrez les avis clients sur PIVANO : service traiteur. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,9,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=9,Central transylvania : produits alimentaires et artisanaux de Transylvanie,https://www.annuaire-du-ecommerce.com/site/central-transylvania-produits-alimentaires-et-artisanaux-de-transylvanie,central-transylvania-produits-alimentaires-et-artisanaux-de-transylvanie,Central transylvania : produits alimentaires et artisanaux de Transylvanie,,,,https://jemangefrancais.com,jemangefrancais.com,anoma3@hotmail.com,anoma3@hotmail.com,1,cloudflare_data,0677078760,1,5.0,1,14 mars 2019,"Découvrez les avis clients sur Central transylvania : produits alimentaires et artisanaux de Transylvanie. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,9,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=9,La Bombilla,https://www.annuaire-du-ecommerce.com/site/la-bombilla,la-bombilla,La Bombilla,,,,https://jemangefrancais.com,jemangefrancais.com,jeremie@labombilla.fr,jeremie@labombilla.fr,1,cloudflare_data,,0,5.0,1,12 février 2019,"Découvrez les avis clients sur La Bombilla. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
